,0
16390,19
16391,80
16392,18
16393,70
16394,30
16395,14
16396,3
16397,8
16398,8
16399,60
16400,20
16401,50
16402,17
16403,16
16404,1000000
16405,17
16406,2
16407,11
16408,13
16409,0
16410,5
16411,18
16412,18
16413,10
16414,6
16415,60
16416,5
16417,12
16418,2
16419,40
16420,7
16421,11
16422,70
16423,10
16424,0
16425,40
16426,15
16427,1000000
16428,6
16429,12
16430,13
16431,90
16432,30
16433,16
16434,5
16435,1000000000
16436,20
16437,1000000000
16438,90
16439,1
16440,50
16441,1000000
16442,1000
16443,0
16444,19
16445,8
16446,9
16447,16
16448,5
16449,10
16450,4
16451,20
16452,18
16453,50
16454,11
16455,18
16456,6
16457,4
16458,9
16459,7
16460,1
16461,11
16462,20
16463,3
16464,50
16465,14
16466,70
16467,2
16468,16
16469,1000000
16470,15
16471,1
16472,6
16473,19
16474,60
16475,18
16476,13
16477,3
16478,1
16479,4
16480,2
16481,1000000
16482,20
16483,1000000
16484,10
16485,8
16486,3
16487,80
16488,90
16489,15
16490,6
16491,2
16492,9
16493,100
16494,3
16495,100
16496,1000000000
16497,30
16498,80
16499,9
16500,18
16501,90
16502,80
16503,6
16504,4
16505,60
16506,11
16507,13
16508,14
16509,10
16510,1000
16511,1000000000
16512,6
16513,7
16514,17
16515,14
16516,0
16517,2
16518,4
16519,11
16520,20
16521,70
16522,15
16523,15
16524,1000000
16525,13
16526,20
16527,4
16528,15
16529,11
16530,70
16531,20
16532,80
16533,70
16534,16
16535,100
16536,18
16537,30
16538,14
16539,5
16540,40
16541,2
16542,13
16543,7
16544,12
16545,12
16546,100
16547,9
16548,15
16549,0
16550,4
16551,16
16552,60
16553,1000000000
16554,13
16555,20
16556,4
16557,5
16558,19
16559,6
16560,40
16561,1
16562,18
16563,7
16564,60
16565,4
16566,17
16567,16
16568,9
16569,3
16570,40
16571,30
16572,8
16573,18
16574,11
16575,19
16576,0
16577,40
16578,1
16579,11
16580,1000000
16581,5
16582,1000
16583,20
16584,60
16585,19
16586,1000000
16587,0
16588,60
16589,14
16590,1
16591,18
16592,15
16593,3
16594,0
16595,1000000
16596,6
16597,3
16598,15
16599,20
16600,100
16601,30
16602,16
16603,100
16604,0
16605,6
16606,6
16607,10
16608,5
16609,20
16610,15
16611,15
16612,18
16613,100
16614,17
16615,12
16616,20
16617,19
16618,10
16619,1000000
16620,4
16621,50
16622,14
16623,70
16624,1
16625,16
16626,13
16627,17
16628,20
16629,6
16630,16
16631,90
16632,11
16633,90
16634,40
16635,60
16636,30
16637,3
16638,7
16639,10
16640,12
16641,70
16642,13
16643,7
16644,4
16645,12
16646,3
16647,1
16648,10
16649,5
16650,1000000000
16651,1000000
16652,80
16653,10
16654,16
16655,0
16656,1000
16657,1
16658,1000000000
16659,14
16660,50
16661,9
16662,17
16663,1000000000
16664,12
16665,8
16666,80
16667,1000
16668,1000000000
16669,3
16670,6
16671,3
16672,30
16673,90
16674,1000000000
16675,70
16676,8
16677,14
16678,2
16679,70
16680,2
16681,70
16682,9
16683,11
16684,15
16685,70
16686,14
16687,50
16688,4
16689,10
16690,30
16691,16
16692,10
16693,13
16694,1000000000
16695,10
16696,2
16697,80
16698,50
16699,5
16700,6
16701,13
16702,11
16703,19
16704,19
16705,60
16706,8
16707,2
16708,90
16709,2
16710,19
16711,16
16712,18
16713,100
16714,100
16715,17
16716,8
16717,60
16718,1
16719,70
16720,80
16721,0
16722,9
16723,13
16724,20
16725,16
16726,14
16727,10
16728,14
16729,1000000
16730,1000
16731,8
16732,5
16733,100
16734,13
16735,14
16736,13
16737,1
16738,60
16739,2
16740,12
16741,20
16742,13
16743,1
16744,1000000
16745,20
16746,50
16747,7
16748,1000000000
16749,4
16750,100
16751,40
16752,100
16753,6
16754,14
16755,100
16756,19
16757,30
16758,1000000
16759,16
16760,9
16761,10
16762,20
16763,3
16764,1000000000
16765,40
16766,1000000000
16767,30
16768,7
16769,16
16770,100
16771,1000
16772,50
16773,1
16774,3
16775,100
16776,40
16777,1000
16778,100
16779,13
16780,0
16781,14
16782,11
16783,8
16784,50
16785,1000000
16786,8
16787,2
16788,2
16789,60
16790,1000
16791,13
16792,20
16793,1000000
16794,60
16795,17
16796,60
16797,11
16798,30
16799,9
16800,3
16801,14
16802,8
16803,100
16804,3
16805,3
16806,1000000
16807,1000
16808,70
16809,10
16810,1
16811,4
16812,40
16813,16
16814,3
16815,3
16816,7
16817,19
16818,13
16819,10
16820,60
16821,2
16822,1000000000
16823,80
16824,20
16825,30
16826,60
16827,11
16828,50
16829,30
16830,5
16831,70
16832,100
16833,100
16834,80
16835,20
16836,10
16837,10
16838,60
16839,1000
16840,1000000000
16841,6
16842,100
16843,90
16844,11
16845,15
16846,0
16847,19
16848,30
16849,40
16850,16
16851,40
16852,1000
16853,13
16854,13
16855,30
16856,90
16857,100
16858,90
16859,100
16860,20
16861,1
16862,80
16863,60
16864,1
16865,14
16866,1000000000
16867,14
16868,1000000
16869,8
16870,9
16871,1000000
16872,13
16873,11
16874,7
16875,40
16876,19
16877,18
16878,3
16879,1000
16880,19
16881,17
16882,60
16883,12
16884,11
16885,70
16886,15
16887,6
16888,7
16889,50
16890,20
16891,20
16892,7
16893,9
16894,0
16895,11
16896,0
16897,9
16898,30
16899,16
16900,3
16901,19
16902,90
16903,20
16904,90
16905,1000
16906,100
16907,7
16908,17
16909,1
16910,70
16911,1
16912,1
16913,1000000000
16914,19
16915,12
16916,15
16917,6
16918,60
16919,20
16920,17
16921,40
16922,19
16923,80
16924,60
16925,10
16926,1
16927,12
16928,1000
16929,1000000000
16930,9
16931,8
16932,1000000
16933,6
16934,10
16935,14
16936,100
16937,6
16938,3
16939,100
16940,5
16941,3
16942,18
16943,12
16944,13
16945,17
16946,17
16947,18
16948,80
16949,1
16950,12
16951,1000000
16952,2
16953,100
16954,1000000
16955,9
16956,6
16957,1
16958,4
16959,50
16960,14
16961,15
16962,1000000
16963,70
16964,5
16965,30
16966,12
16967,1000
16968,100
16969,3
16970,8
16971,100
16972,1000000
16973,13
16974,70
16975,2
16976,3
16977,16
16978,1000000
16979,30
16980,0
16981,15
16982,1
16983,40
16984,50
16985,14
16986,3
16987,9
16988,17
16989,3
16990,13
16991,1000
16992,90
16993,14
16994,6
16995,14
16996,17
16997,18
16998,13
16999,60
17000,1000000
17001,100
17002,7
17003,2
17004,14
17005,16
17006,3
17007,14
17008,7
17009,8
17010,19
17011,30
17012,30
17013,80
17014,13
17015,60
17016,3
17017,14
17018,80
17019,0
17020,10
17021,1000000
17022,5
17023,50
17024,0
17025,8
17026,30
17027,20
17028,11
17029,1000000
17030,13
17031,18
17032,9
17033,1000000000
17034,12
17035,80
17036,12
17037,60
17038,4
17039,40
17040,11
17041,13
17042,13
17043,9
17044,19
17045,40
17046,1000000000
17047,7
17048,18
17049,7
17050,12
17051,1000000000
17052,50
17053,20
17054,15
17055,1
17056,11
17057,15
17058,100
17059,1
17060,12
17061,70
17062,11
17063,11
17064,9
17065,6
17066,100
17067,1000000000
17068,90
17069,20
17070,1000000
17071,40
17072,7
17073,2
17074,16
17075,80
17076,6
17077,5
17078,3
17079,1
17080,15
17081,60
17082,20
17083,5
17084,30
17085,90
17086,19
17087,16
17088,70
17089,100
17090,16
17091,1
17092,1000
17093,30
17094,1
17095,4
17096,50
17097,18
17098,0
17099,30
17100,40
17101,20
17102,0
17103,50
17104,9
17105,12
17106,12
17107,80
17108,5
17109,90
17110,70
17111,1000
17112,11
17113,10
17114,100
17115,4
17116,11
17117,30
17118,14
17119,20
17120,1000000000
17121,14
17122,1000
17123,0
17124,16
17125,0
17126,50
17127,13
17128,16
17129,7
17130,1
17131,50
17132,100
17133,13
17134,0
17135,70
17136,8
17137,0
17138,15
17139,100
17140,40
17141,16
17142,13
17143,11
17144,1000000
17145,13
17146,40
17147,7
17148,4
17149,19
17150,50
17151,1000000000
17152,1000
17153,15
17154,14
17155,40
17156,8
17157,0
17158,0
17159,7
17160,30
17161,90
17162,0
17163,1000
17164,11
17165,12
17166,1000
17167,9
17168,4
17169,3
17170,4
17171,13
17172,1
17173,100
17174,30
17175,1000
17176,60
17177,30
17178,70
17179,8
17180,18
17181,6
17182,5
17183,60
17184,4
17185,7
17186,1000000000
17187,16
17188,40
17189,5
17190,70
17191,9
17192,80
17193,11
17194,14
17195,6
17196,1000
17197,9
17198,12
17199,6
17200,10
17201,18
17202,4
17203,100
17204,1000000
17205,19
17206,7
17207,100
17208,4
17209,2
17210,3
17211,100
17212,30
17213,4
17214,18
17215,13
17216,6
17217,18
17218,15
17219,6
17220,60
17221,15
17222,1000
17223,13
17224,15
17225,1000000000
17226,90
17227,13
17228,1
17229,12
17230,50
17231,60
17232,30
17233,3
17234,16
17235,0
17236,10
17237,1
17238,4
17239,90
17240,7
17241,20
17242,2
17243,12
17244,5
17245,1000000
17246,14
17247,0
17248,6
17249,60
17250,12
17251,70
17252,3
17253,18
17254,40
17255,15
17256,8
17257,30
17258,6
17259,10
17260,16
17261,1
17262,6
17263,3
17264,19
17265,12
17266,17
17267,19
17268,40
17269,1000
17270,1000000
17271,90
17272,30
17273,8
17274,15
17275,1000000
17276,16
17277,1000
17278,4
17279,17
17280,13
17281,30
17282,90
17283,70
17284,90
17285,1000000
17286,12
17287,60
17288,40
17289,9
17290,0
17291,1000000
17292,60
17293,10
17294,13
17295,14
17296,7
17297,1000000
17298,11
17299,1000000000
17300,20
17301,40
17302,1000000
17303,4
17304,18
17305,70
17306,17
17307,6
17308,80
17309,8
17310,19
17311,0
17312,16
17313,100
17314,8
17315,7
17316,1
17317,40
17318,80
17319,6
17320,7
17321,1000000
17322,100
17323,70
17324,1000000
17325,14
17326,70
17327,19
17328,5
17329,1000
17330,18
17331,17
17332,0
17333,14
17334,10
17335,1000
17336,16
17337,80
17338,14
17339,14
17340,70
17341,6
17342,14
17343,0
17344,1
17345,1
17346,1000
17347,15
17348,50
17349,18
17350,4
17351,11
17352,2
17353,3
17354,1000
17355,3
17356,16
17357,12
17358,1000000
17359,8
17360,0
17361,6
17362,5
17363,70
17364,11
17365,7
17366,70
17367,2
17368,80
17369,30
17370,18
17371,50
17372,90
17373,30
17374,4
17375,1000000000
17376,15
17377,70
17378,8
17379,50
17380,80
17381,5
17382,100
17383,0
17384,1000
17385,15
17386,1
17387,15
17388,18
17389,0
17390,30
17391,3
17392,50
17393,11
17394,0
17395,9
17396,15
17397,9
17398,19
17399,100
17400,4
17401,5
17402,15
17403,12
17404,1000000000
17405,30
17406,14
17407,1000000000
17408,16
17409,13
17410,1
17411,14
17412,6
17413,4
17414,7
17415,3
17416,70
17417,7
17418,16
17419,60
17420,19
17421,0
17422,50
17423,10
17424,70
17425,6
17426,15
17427,1
17428,70
17429,16
17430,9
17431,5
17432,12
17433,19
17434,80
17435,2
17436,10
17437,17
17438,17
17439,90
17440,50
17441,40
17442,1000000
17443,12
17444,0
17445,13
17446,5
17447,40
17448,4
17449,1000
17450,13
17451,100
17452,1000000
17453,13
17454,5
17455,2
17456,6
17457,1000000000
17458,100
17459,10
17460,1000
17461,8
17462,17
17463,6
17464,18
17465,7
17466,60
17467,1000000
17468,90
17469,13
17470,50
17471,0
17472,4
17473,20
17474,19
17475,70
17476,11
17477,20
17478,5
17479,13
17480,12
17481,100
17482,1000000
17483,6
17484,1
17485,1
17486,1000000000
17487,70
17488,15
17489,18
17490,18
17491,30
17492,3
17493,18
17494,1000000000
17495,40
17496,18
17497,100
17498,7
17499,0
17500,18
17501,0
17502,14
17503,4
17504,1000
17505,10
17506,9
17507,90
17508,3
17509,16
17510,9
17511,90
17512,2
17513,17
17514,9
17515,20
17516,7
17517,1
17518,30
17519,16
17520,14
17521,80
17522,1000000
17523,5
17524,60
17525,70
17526,30
17527,19
17528,60
17529,1000000
17530,0
17531,8
17532,5
17533,50
17534,4
17535,8
17536,6
17537,1000000000
17538,15
17539,5
17540,5
17541,13
17542,1000
17543,1000
17544,12
17545,19
17546,15
17547,1
17548,5
17549,6
17550,4
17551,6
17552,4
17553,12
17554,40
17555,10
17556,6
17557,70
17558,70
17559,19
17560,13
17561,0
17562,100
17563,14
17564,20
17565,4
17566,80
17567,15
17568,13
17569,12
17570,12
17571,5
17572,10
17573,0
17574,10
17575,80
17576,1000000
17577,60
17578,90
17579,13
17580,18
17581,50
17582,6
17583,6
17584,30
17585,10
17586,2
17587,1000000000
17588,70
17589,40
17590,19
17591,10
17592,14
17593,80
17594,14
17595,1000000
17596,40
17597,9
17598,30
17599,19
17600,4
17601,10
17602,7
17603,15
17604,70
17605,0
17606,70
17607,0
17608,18
17609,1000000
17610,50
17611,3
17612,5
17613,100
17614,7
17615,13
17616,100
17617,9
17618,9
17619,5
17620,3
17621,9
17622,1
17623,8
17624,1000
17625,9
17626,10
17627,1000000
17628,1
17629,3
17630,18
17631,3
17632,16
17633,80
17634,17
17635,50
17636,1000000
17637,60
17638,1
17639,10
17640,4
17641,16
17642,50
17643,12
17644,8
17645,9
17646,1000
17647,1000000
17648,1000
17649,10
17650,11
17651,18
17652,17
17653,6
17654,70
17655,17
17656,70
17657,17
17658,17
17659,11
17660,1000
17661,4
17662,6
17663,100
17664,17
17665,50
17666,12
17667,90
17668,70
17669,3
17670,13
17671,0
17672,1000
17673,16
17674,16
17675,12
17676,0
17677,19
17678,1000000
17679,50
17680,90
17681,19
17682,15
17683,8
17684,1
17685,4
17686,80
17687,2
17688,19
17689,3
17690,18
17691,60
17692,9
17693,14
17694,3
17695,90
17696,18
17697,14
17698,30
17699,4
17700,7
17701,40
17702,1000000000
17703,9
17704,7
17705,40
17706,16
17707,6
17708,1
17709,100
17710,90
17711,30
17712,18
17713,1000000000
17714,90
17715,13
17716,4
17717,50
17718,12
17719,14
17720,17
17721,11
17722,18
17723,17
17724,3
17725,15
17726,16
17727,30
17728,2
17729,7
17730,70
17731,19
17732,40
17733,19
17734,11
17735,16
17736,16
17737,6
17738,1000000000
17739,7
17740,11
17741,20
17742,17
17743,20
17744,6
17745,11
17746,60
17747,1000000000
17748,6
17749,7
17750,2
17751,17
17752,1
17753,1000000
17754,40
17755,0
17756,3
17757,8
17758,15
17759,4
17760,5
17761,9
17762,9
17763,11
17764,20
17765,40
17766,0
17767,100
17768,15
17769,1000000000
17770,7
17771,4
17772,80
17773,19
17774,90
17775,7
17776,60
17777,3
17778,40
17779,1
17780,3
17781,40
17782,9
17783,14
17784,1000000
17785,20
17786,1000
17787,0
17788,1
17789,70
17790,6
17791,90
17792,2
17793,80
17794,1000000
17795,17
17796,6
17797,40
17798,16
17799,13
17800,1
17801,16
17802,1000000
17803,40
17804,80
17805,100
17806,80
17807,100
17808,4
17809,20
17810,50
17811,5
17812,2
17813,17
17814,0
17815,7
17816,17
17817,1000000
17818,6
17819,3
17820,13
17821,8
17822,1
17823,70
17824,14
17825,1
17826,17
17827,11
17828,60
17829,70
17830,11
17831,11
17832,100
17833,20
17834,0
17835,12
17836,1
17837,30
17838,1000000
17839,1
17840,18
17841,1000000000
17842,50
17843,1000000
17844,80
17845,0
17846,11
17847,30
17848,50
17849,5
17850,5
17851,13
17852,1000000
17853,15
17854,90
17855,1000000000
17856,1000000
17857,18
17858,50
17859,40
17860,17
17861,12
17862,5
17863,1000000
17864,15
17865,20
17866,12
17867,1000
17868,1
17869,9
17870,16
17871,10
17872,14
17873,3
17874,6
17875,10
17876,7
17877,60
17878,40
17879,70
17880,10
17881,17
17882,0
17883,2
17884,6
17885,12
17886,30
17887,13
17888,13
17889,11
17890,14
17891,80
17892,50
17893,17
17894,12
17895,1000000000
17896,20
17897,3
17898,70
17899,12
17900,100
17901,60
17902,4
17903,30
17904,1000000
17905,1
17906,17
17907,30
17908,19
17909,1000000000
17910,90
17911,13
17912,9
17913,1000000
17914,8
17915,7
17916,20
17917,10
17918,19
17919,15
17920,1000000
17921,15
17922,15
17923,5
17924,60
17925,14
17926,30
17927,15
17928,19
17929,2
17930,6
17931,70
17932,40
17933,18
17934,16
17935,80
17936,18
17937,1000000000
17938,13
17939,11
17940,100
17941,80
17942,5
17943,0
17944,1000000
17945,2
17946,50
17947,30
17948,100
17949,13
17950,13
17951,70
17952,3
17953,14
17954,40
17955,4
17956,13
17957,0
17958,3
17959,13
17960,19
17961,6
17962,100
17963,30
17964,100
17965,14
17966,9
17967,1000000
17968,40
17969,30
17970,6
17971,5
17972,3
17973,6
17974,40
17975,18
17976,5
17977,4
17978,100
17979,1000
17980,3
17981,1000
17982,19
17983,1000
17984,3
17985,14
17986,9
17987,6
17988,15
17989,19
17990,80
17991,6
17992,60
17993,10
17994,18
17995,6
17996,14
17997,12
17998,18
17999,14
18000,15
18001,11
18002,5
18003,19
18004,11
18005,20
18006,19
18007,1000000000
18008,5
18009,30
18010,0
18011,1000000000
18012,2
18013,13
18014,19
18015,17
18016,40
18017,8
18018,1000000
18019,40
18020,19
18021,10
18022,2
18023,90
18024,20
18025,9
18026,16
18027,9
18028,1000000000
18029,60
18030,12
18031,12
18032,18
18033,18
18034,18
18035,10
18036,90
18037,6
18038,50
18039,7
18040,80
18041,9
18042,5
18043,12
18044,70
18045,30
18046,5
18047,50
18048,0
18049,15
18050,0
18051,3
18052,100
18053,10
18054,16
18055,60
18056,15
18057,9
18058,1000000000
18059,100
18060,8
18061,12
18062,17
18063,3
18064,9
18065,7
18066,30
18067,8
18068,3
18069,20
18070,8
18071,50
18072,15
18073,70
18074,7
18075,10
18076,1000000
18077,1
18078,4
18079,11
18080,12
18081,17
18082,1000
18083,6
18084,20
18085,40
18086,1000000000
18087,1
18088,70
18089,7
18090,18
18091,14
18092,70
18093,6
18094,16
18095,9
18096,90
18097,15
18098,50
18099,1
18100,8
18101,6
18102,15
18103,1000000000
18104,16
18105,12
18106,15
18107,60
18108,1000000
18109,11
18110,100
18111,4
18112,90
18113,1
18114,6
18115,8
18116,50
18117,1
18118,15
18119,3
18120,11
18121,6
18122,1000
18123,50
18124,10
18125,30
18126,80
18127,20
18128,50
18129,9
18130,30
18131,1000000
18132,100
18133,15
18134,6
18135,60
18136,1000000000
18137,80
18138,17
18139,1000
18140,17
18141,100
18142,19
18143,30
18144,13
18145,70
18146,18
18147,2
18148,3
18149,90
18150,8
18151,1
18152,3
18153,60
18154,0
18155,7
18156,6
18157,16
18158,5
18159,70
18160,4
18161,70
18162,9
18163,19
18164,80
18165,3
18166,6
18167,40
18168,20
18169,13
18170,8
18171,12
18172,7
18173,1
18174,1
18175,1
18176,3
18177,12
18178,2
18179,9
18180,12
18181,8
18182,1000
18183,2
18184,9
18185,90
18186,3
18187,4
18188,17
18189,90
18190,50
18191,9
18192,20
18193,16
18194,20
18195,13
18196,1000000
18197,10
18198,80
18199,60
18200,50
18201,0
18202,18
18203,4
18204,14
18205,18
18206,30
18207,10
18208,1
18209,12
18210,1000
18211,70
18212,10
18213,3
18214,6
18215,1000000
18216,1000000000
18217,40
18218,6
18219,1000000000
18220,90
18221,19
18222,60
18223,5
18224,13
18225,0
18226,19
18227,30
18228,60
18229,90
18230,70
18231,5
18232,5
18233,7
18234,20
18235,9
18236,5
18237,18
18238,19
18239,8
18240,4
18241,70
18242,50
18243,1000
18244,80
18245,1000000000
18246,1000
18247,0
18248,1000
18249,12
18250,1000
18251,90
18252,20
18253,14
18254,11
18255,7
18256,16
18257,5
18258,1000000
18259,1
18260,4
18261,3
18262,90
18263,6
18264,2
18265,8
18266,19
18267,70
18268,0
18269,90
18270,1
18271,12
18272,15
18273,16
18274,7
18275,17
18276,1
18277,30
18278,18
18279,5
18280,14
18281,5
18282,3
18283,5
18284,11
18285,30
18286,2
18287,1
18288,30
18289,16
18290,90
18291,9
18292,1000
18293,19
18294,16
18295,1
18296,12
18297,70
18298,8
18299,40
18300,1000000
18301,100
18302,4
18303,8
18304,70
18305,40
18306,2
18307,6
18308,7
18309,1000000
18310,14
18311,6
18312,14
18313,15
18314,20
18315,50
18316,1000
18317,40
18318,30
18319,30
18320,15
18321,8
18322,9
18323,60
18324,1
18325,2
18326,20
18327,50
18328,0
18329,8
18330,3
18331,16
18332,14
18333,100
18334,18
18335,15
18336,6
18337,70
18338,90
18339,13
18340,60
18341,9
18342,1000000000
18343,0
18344,70
18345,4
18346,4
18347,80
18348,13
18349,15
18350,80
18351,60
18352,13
18353,18
18354,11
18355,3
18356,1000000000
18357,8
18358,16
18359,18
18360,20
18361,1000000000
18362,4
18363,80
18364,14
18365,6
18366,2
18367,1000000000
18368,9
18369,1
18370,10
18371,100
18372,0
18373,90
18374,100
18375,16
18376,6
18377,15
18378,12
18379,100
18380,8
18381,0
18382,14
18383,40
18384,100
18385,19
18386,3
18387,50
18388,12
18389,15
18390,0
18391,3
18392,8
18393,70
18394,30
18395,8
18396,9
18397,30
18398,50
18399,70
18400,8
18401,2
18402,17
18403,0
18404,16
18405,80
18406,18
18407,15
18408,70
18409,9
18410,9
18411,100
18412,7
18413,60
18414,0
18415,0
18416,1
18417,50
18418,60
18419,3
18420,0
18421,1
18422,0
18423,8
18424,10
18425,11
18426,7
18427,8
18428,80
18429,14
18430,4
18431,1000
18432,3
18433,6
18434,100
18435,1000
18436,50
18437,3
18438,14
18439,17
18440,50
18441,80
18442,14
18443,40
18444,3
18445,100
18446,14
18447,1
18448,18
18449,10
18450,60
18451,80
18452,12
18453,7
18454,5
18455,3
18456,1
18457,0
18458,1000
18459,4
18460,70
18461,15
18462,17
18463,1000000000
18464,19
18465,10
18466,11
18467,5
18468,90
18469,18
18470,8
18471,90
18472,2
18473,7
18474,1000000
18475,100
18476,16
18477,40
18478,1000000000
18479,100
18480,90
18481,11
18482,5
18483,16
18484,40
18485,20
18486,50
18487,1000
18488,2
18489,1
18490,0
18491,14
18492,80
18493,8
18494,10
18495,100
18496,80
18497,0
18498,13
18499,3
18500,5
18501,40
18502,13
18503,13
18504,7
18505,10
18506,10
18507,6
18508,18
18509,7
18510,12
18511,70
18512,4
18513,4
18514,0
18515,30
18516,12
18517,1000000
18518,100
18519,6
18520,50
18521,7
18522,15
18523,2
18524,30
18525,100
18526,18
18527,20
18528,50
18529,10
18530,5
18531,12
18532,70
18533,1000000000
18534,70
18535,40
18536,12
18537,17
18538,1000000000
18539,16
18540,19
18541,6
18542,1000000
18543,5
18544,50
18545,90
18546,18
18547,1
18548,15
18549,70
18550,15
18551,1000000
18552,100
18553,6
18554,80
18555,10
18556,5
18557,15
18558,1000000
18559,1000000000
18560,70
18561,5
18562,80
18563,18
18564,12
18565,14
18566,40
18567,2
18568,7
18569,100
18570,3
18571,9
18572,1000000
18573,20
18574,90
18575,18
18576,2
18577,1000000
18578,1
18579,0
18580,3
18581,19
18582,15
18583,80
18584,1000000000
18585,1000
18586,80
18587,0
18588,13
18589,10
18590,30
18591,80
18592,13
18593,12
18594,60
18595,8
18596,1000
18597,2
18598,11
18599,40
18600,13
18601,1000000
18602,90
18603,80
18604,9
18605,7
18606,1000000
18607,6
18608,60
18609,11
18610,8
18611,18
18612,18
18613,7
18614,2
18615,1000000000
18616,8
18617,16
18618,5
18619,11
18620,3
18621,7
18622,15
18623,1
18624,9
18625,12
18626,17
18627,20
18628,14
18629,80
18630,8
18631,2
18632,17
18633,70
18634,100
18635,15
18636,80
18637,4
18638,6
18639,10
18640,12
18641,1000000
18642,17
18643,4
18644,1000
18645,15
18646,1000000000
18647,14
18648,1000000
18649,1
18650,4
18651,7
18652,1000000
18653,9
18654,14
18655,7
18656,80
18657,19
18658,7
18659,20
18660,80
18661,60
18662,60
18663,90
18664,4
18665,17
18666,1000000000
18667,70
18668,30
18669,30
18670,15
18671,1000000
18672,80
18673,10
18674,2
18675,1000
18676,4
18677,50
18678,8
18679,80
18680,3
18681,10
18682,20
18683,16
18684,100
18685,7
18686,1000000
18687,1000000000
18688,11
18689,50
18690,20
18691,16
18692,13
18693,5
18694,7
18695,9
18696,12
18697,40
18698,5
18699,18
18700,3
18701,13
18702,1000000000
18703,1
18704,1000000
18705,11
18706,60
18707,19
18708,1000
18709,5
18710,19
18711,40
18712,17
18713,19
18714,10
18715,70
18716,15
18717,50
18718,16
18719,7
18720,11
18721,15
18722,11
18723,8
18724,9
18725,60
18726,40
18727,90
18728,1000
18729,2
18730,50
18731,7
18732,80
18733,100
18734,15
18735,3
18736,1000
18737,14
18738,1000
18739,8
18740,60
18741,60
18742,1
18743,15
18744,5
18745,7
18746,15
18747,0
18748,5
18749,11
18750,20
18751,0
18752,2
18753,12
18754,50
18755,60
18756,0
18757,7
18758,3
18759,40
18760,15
18761,13
18762,90
18763,14
18764,3
18765,16
18766,16
18767,70
18768,20
18769,30
18770,40
18771,50
18772,1000000000
18773,8
18774,19
18775,4
18776,80
18777,17
18778,60
18779,90
18780,13
18781,0
18782,8
18783,50
18784,3
18785,90
18786,3
18787,1000000
18788,9
18789,11
18790,1000000000
18791,9
18792,19
18793,90
18794,1
18795,19
18796,30
18797,9
18798,40
18799,6
18800,30
18801,90
18802,8
18803,13
18804,30
18805,14
18806,6
18807,20
18808,4
18809,19
18810,1000000000
18811,7
18812,6
18813,18
18814,90
18815,7
18816,9
18817,13
18818,6
18819,15
18820,70
18821,40
18822,18
18823,1000
18824,2
18825,13
18826,12
18827,0
18828,19
18829,1
18830,0
18831,1
18832,50
18833,70
18834,7
18835,4
18836,20
18837,6
18838,1
18839,40
18840,1000000000
18841,2
18842,12
18843,80
18844,8
18845,17
18846,0
18847,20
18848,6
18849,80
18850,30
18851,9
18852,20
18853,9
18854,4
18855,14
18856,1000000
18857,0
18858,5
18859,1000
18860,30
18861,5
18862,80
18863,15
18864,2
18865,60
18866,20
18867,2
18868,70
18869,19
18870,17
18871,1000
18872,1
18873,1000000
18874,1000000
18875,2
18876,1
18877,10
18878,7
18879,19
18880,100
18881,5
18882,12
18883,9
18884,70
18885,1000000
18886,90
18887,14
18888,1
18889,3
18890,1000000000
18891,1
18892,20
18893,7
18894,7
18895,90
18896,5
18897,70
18898,1
18899,50
18900,1000
18901,60
18902,100
18903,1000000000
18904,12
18905,14
18906,18
18907,50
18908,100
18909,15
18910,8
18911,6
18912,11
18913,70
18914,13
18915,90
18916,1000000000
18917,8
18918,3
18919,1000000
18920,9
18921,50
18922,1000000
18923,90
18924,12
18925,10
18926,7
18927,1000
18928,9
18929,100
18930,16
18931,60
18932,100
18933,1000
18934,10
18935,1000000
18936,1000
18937,13
18938,14
18939,13
18940,50
18941,10
18942,19
18943,90
18944,5
18945,15
18946,40
18947,11
18948,1
18949,30
18950,4
18951,70
18952,1000
18953,4
18954,20
18955,20
18956,5
18957,1000000
18958,14
18959,20
18960,3
18961,2
18962,1000000
18963,9
18964,17
18965,15
18966,3
18967,30
18968,50
18969,1000
18970,20
18971,10
18972,15
18973,8
18974,20
18975,4
18976,14
18977,11
18978,4
18979,1
18980,30
18981,60
18982,20
18983,14
18984,2
18985,70
18986,0
18987,10
18988,90
18989,1
18990,14
18991,16
18992,90
18993,1
18994,60
18995,90
18996,13
18997,50
18998,19
18999,8
19000,15
19001,9
19002,90
19003,15
19004,70
19005,20
19006,3
19007,2
19008,19
19009,40
19010,7
19011,19
19012,11
19013,30
19014,9
19015,3
19016,15
19017,30
19018,9
19019,18
19020,1000000
19021,15
19022,16
19023,4
19024,90
19025,90
19026,16
19027,8
19028,12
19029,14
19030,20
19031,10
19032,6
19033,40
19034,18
19035,1000
19036,6
19037,1000000
19038,0
19039,20
19040,18
19041,1000000000
19042,11
19043,14
19044,7
19045,9
19046,70
19047,9
19048,70
19049,2
19050,1
19051,5
19052,17
19053,12
19054,0
19055,9
19056,1000000000
19057,30
19058,17
19059,20
19060,15
19061,50
19062,18
19063,1000
19064,1000000
19065,7
19066,18
19067,5
19068,3
19069,50
19070,19
19071,6
19072,7
19073,4
19074,4
19075,19
19076,1000
19077,15
19078,19
19079,60
19080,70
19081,9
